date,location,continent,new_cases_smoothed,icu_patients,icu_patients_per_million,new_deaths_smoothed,new_vaccinations_smoothed
2021-11-04,Israel,Asia,947.143,122.0,13.131,4.429,9025.0
2021-11-05,Israel,Asia,931.571,118.0,12.7,3.857,8879.0
2021-11-06,Israel,Asia,925.571,120.0,12.916,4.143,8810.0
2021-11-07,Israel,Asia,933.0,119.0,12.808,3.143,8309.0
2021-11-08,Israel,Asia,935.429,119.0,12.808,3.0,8054.0
2021-11-09,Israel,Asia,512.429,116.0,12.485,3.429,7771.0
2021-11-10,Israel,Asia,486.714,111.0,11.947,3.429,7577.0
2021-11-11,Israel,Asia,481.857,111.0,11.947,3.714,7180.0
2021-11-12,Israel,Asia,474.857,109.0,11.732,4.0,7069.0
2021-11-13,Israel,Asia,468.143,110.0,11.839,3.714,7005.0
2021-11-14,Israel,Asia,457.286,109.0,11.732,3.0,6832.0
2021-11-15,Israel,Asia,430.714,103.0,11.086,2.714,6710.0
2021-11-16,Israel,Asia,435.571,97.0,10.44,2.571,6519.0
2021-11-17,Israel,Asia,451.286,102.0,10.978,3.0,6347.0
2021-11-18,Israel,Asia,440.571,99.0,10.655,2.286,6174.0
2021-11-19,Israel,Asia,448.0,89.0,9.579,2.0,6093.0
2021-11-20,Israel,Asia,457.429,88.0,9.472,2.0,6055.0
2021-11-21,Israel,Asia,463.571,86.0,9.256,4.714,5989.0
2021-11-22,Israel,Asia,479.286,91.0,9.794,4.857,5953.0
2021-11-23,Israel,Asia,250.571,89.0,9.579,4.286,6990.0
2021-11-24,Israel,Asia,238.286,83.0,8.933,3.714,8123.0
2021-11-25,Israel,Asia,261.429,79.0,8.503,4.0,9296.0
2021-11-26,Israel,Asia,259.714,80.0,8.61,4.0,10058.0
2021-11-27,Israel,Asia,256.714,79.0,8.503,4.286,10751.0
2021-11-28,Israel,Asia,253.571,79.0,8.503,1.857,11994.0
2021-11-29,Israel,Asia,262.857,78.0,8.395,2.571,13009.0
2021-11-30,Israel,Asia,524.714,76.0,8.18,2.571,13130.0
2021-12-01,Israel,Asia,517.429,73.0,7.857,2.714,13067.0
2021-12-02,Israel,Asia,511.429,74.0,7.965,2.429,12986.0
2021-12-03,Israel,Asia,506.0,74.0,7.965,2.429,13089.0
2021-12-04,Israel,Asia,508.714,71.0,7.642,2.143,12718.0
2021-12-05,Israel,Asia,529.286,72.0,7.749,2.143,12397.0
2021-12-06,Israel,Asia,527.714,71.0,7.642,2.0,12074.0
2021-12-07,Israel,Asia,544.857,67.0,7.211,2.0,11485.0
2021-12-08,Israel,Asia,589.429,62.0,6.673,1.571,10891.0
2021-12-09,Israel,Asia,590.286,61.0,6.565,1.571,10361.0
2021-12-10,Israel,Asia,614.571,59.0,6.35,1.571,9861.0
2021-12-11,Israel,Asia,614.143,56.0,6.027,1.571,9732.0
2021-12-12,Israel,Asia,614.286,54.0,5.812,1.714,9687.0
2021-12-13,Israel,Asia,620.714,56.0,6.027,2.0,9634.0
2021-12-14,Israel,Asia,614.571,56.0,6.027,2.0,10683.0
2021-12-15,Israel,Asia,596.286,54.0,5.812,2.429,12121.0
2021-12-16,Israel,Asia,640.143,53.0,5.704,2.857,13729.0
2021-12-17,Israel,Asia,659.429,52.0,5.597,2.857,14739.0
2021-12-18,Israel,Asia,708.0,48.0,5.166,3.143,15514.0
2021-12-19,Israel,Asia,753.714,48.0,5.166,2.286,16746.0
2021-12-20,Israel,Asia,833.143,46.0,4.951,1.286,18031.0
2021-12-21,Israel,Asia,884.429,42.0,4.521,1.143,18931.0
2021-12-22,Israel,Asia,966.286,43.0,4.628,1.714,19502.0
2021-12-23,Israel,Asia,1090.143,46.0,4.951,1.571,20461.0
2021-12-24,Israel,Asia,1180.286,43.0,4.628,1.571,21030.0
2021-12-25,Israel,Asia,1288.714,42.0,4.521,1.286,20998.0
2021-12-26,Israel,Asia,1352.571,45.0,4.843,1.429,21743.0
2021-12-27,Israel,Asia,1594.0,43.0,4.628,1.429,22440.0
2021-12-28,Israel,Asia,1861.857,46.0,4.951,1.571,22995.0
2021-12-29,Israel,Asia,2182.714,43.0,4.628,0.571,23029.0
2021-12-30,Israel,Asia,2733.429,43.0,4.628,0.286,23180.0
2021-12-31,Israel,Asia,3095.571,42.0,4.521,0.286,22961.0
2022-01-01,Israel,Asia,3762.143,42.0,4.521,0.429,22733.0
2022-01-02,Israel,Asia,4307.714,43.0,4.628,0.286,23031.0
2022-01-03,Israel,Asia,5273.0,42.0,4.521,0.714,23699.0
2022-01-04,Israel,Asia,5828.286,46.0,4.951,0.571,30443.0
2022-01-05,Israel,Asia,7797.714,48.0,5.166,1.429,39017.0
2022-01-06,Israel,Asia,9771.714,50.0,5.382,2.286,48274.0
2022-01-07,Israel,Asia,11323.0,52.0,5.597,2.286,52947.0
2022-01-08,Israel,Asia,13648.286,57.0,6.135,2.143,57511.0
2022-01-09,Israel,Asia,15424.143,61.0,6.565,3.571,66918.0
2022-01-10,Israel,Asia,21811.571,69.0,7.427,3.429,75811.0
2022-01-11,Israel,Asia,25328.714,74.0,7.965,3.857,77187.0
2022-01-12,Israel,Asia,34370.286,78.0,8.395,5.286,75323.0
2022-01-13,Israel,Asia,35293.857,81.0,8.718,4.857,70698.0
2022-01-14,Israel,Asia,36541.286,95.0,10.225,5.571,67296.0
2022-01-15,Israel,Asia,41148.286,109.0,11.732,6.429,63854.0
2022-01-16,Israel,Asia,41292.571,114.0,12.27,7.0,55897.0
2022-01-17,Israel,Asia,33504.714,118.0,12.7,6.714,47489.0
2022-01-18,Israel,Asia,29004.429,147.0,15.822,6.286,39609.0
2022-01-19,Israel,Asia,52257.571,144.0,15.499,10.286,32461.0
2022-01-20,Israel,Asia,58347.571,162.0,17.436,11.0,26482.0
2022-01-21,Israel,Asia,64146.714,180.0,19.374,10.429,24462.0
2022-01-22,Israel,Asia,62708.571,202.0,21.741,12.714,22998.0
2022-01-23,Israel,Asia,60065.571,211.0,22.71,10.714,19519.0
2022-01-24,Israel,Asia,90384.714,223.0,24.002,23.286,16480.0
2022-01-25,Israel,Asia,101905.143,237.0,25.509,26.286,14227.0
2022-01-26,Israel,Asia,80574.857,244.0,26.262,21.571,12595.0
2022-01-27,Israel,Asia,79397.429,277.0,29.814,26.571,11321.0
2022-01-28,Israel,Asia,76726.714,282.0,30.352,32.571,10858.0
2022-01-29,Israel,Asia,78062.143,298.0,32.074,37.857,10685.0
2022-01-30,Israel,Asia,88223.571,328.0,35.303,47.429,10677.0
2022-01-31,Israel,Asia,67963.714,323.0,34.765,46.286,10567.0
2022-02-01,Israel,Asia,65854.0,343.0,36.917,60.571,10002.0
2022-02-02,Israel,Asia,62526.571,351.0,37.778,59.143,9916.0
2022-02-03,Israel,Asia,62298.857,348.0,37.456,65.286,9578.0
2022-02-04,Israel,Asia,58029.143,354.0,38.101,73.143,9146.0
2022-02-05,Israel,Asia,54826.714,364.0,39.178,68.571,8902.0
2022-02-06,Israel,Asia,52341.0,366.0,39.393,65.0,8066.0
2022-02-07,Israel,Asia,49550.0,376.0,40.469,60.143,7597.0
2022-02-08,Israel,Asia,45689.857,351.0,37.778,53.857,7386.0
2022-02-09,Israel,Asia,39870.429,333.0,35.841,58.571,7056.0
2022-02-10,Israel,Asia,35976.857,328.0,35.303,55.143,6632.0
2022-02-11,Israel,Asia,37628.143,322.0,34.657,46.143,6548.0
2022-02-12,Israel,Asia,35992.429,313.0,33.689,46.857,6472.0
2022-02-13,Israel,Asia,32793.571,328.0,35.303,52.0,6106.0
2022-02-14,Israel,Asia,29158.143,340.0,36.595,56.857,5559.0
2022-02-15,Israel,Asia,26835.286,330.0,35.518,49.714,5093.0
2022-02-16,Israel,Asia,25104.286,320.0,34.442,50.0,4677.0
2020-12-28,Italy,Europe,13174.714,2565.0,42.49,450.857,1505.0
2020-12-29,Italy,Europe,12873.857,2549.0,42.225,455.286,1302.0
2020-12-30,Italy,Europe,13201.571,2528.0,41.877,458.429,2495.0
2020-12-31,Italy,Europe,13978.429,2555.0,42.324,465.571,8356.0
2021-01-01,Italy,Europe,14431.714,2553.0,42.291,466.0,8938.0
2021-01-02,Italy,Europe,14634.571,2569.0,42.556,480.714,13960.0
2021-01-03,Italy,Europe,15392.857,2583.0,42.788,486.714,17089.0
2021-01-04,Italy,Europe,15709.571,2579.0,42.722,472.857,26821.0
2021-01-05,Italy,Europe,16304.571,2569.0,42.556,471.429,38128.0
2021-01-06,Italy,Europe,16893.714,2571.0,42.589,467.571,46741.0
2021-01-07,Italy,Europe,16170.714,2587.0,42.854,447.429,56269.0
2021-01-08,Italy,Europe,15502.0,2587.0,42.854,470.0,68512.0
2021-01-09,Italy,Europe,16666.429,2593.0,42.954,487.0,75538.0
2021-01-10,Italy,Europe,17292.143,2615.0,43.318,489.0,79120.0
2021-01-11,Italy,Europe,17539.571,2642.0,43.765,503.286,80911.0
2021-01-12,Italy,Europe,17377.714,2636.0,43.666,498.571,81380.0
2021-01-13,Italy,Europe,16727.286,2579.0,42.722,492.714,85702.0
2021-01-14,Italy,Europe,16559.714,2557.0,42.357,508.143,85968.0
2021-01-15,Italy,Europe,16361.857,2522.0,41.777,487.714,85117.0
2021-01-16,Italy,Europe,15838.143,2520.0,41.744,486.571,81955.0
2021-01-17,Italy,Europe,14969.429,2503.0,41.463,488.857,78625.0
2021-01-18,Italy,Europe,14440.143,2544.0,42.142,478.714,73272.0
2021-01-19,Italy,Europe,13905.0,2487.0,41.198,476.857,66138.0
2021-01-20,Italy,Europe,13590.0,2461.0,40.767,479.286,57009.0
2021-01-21,Italy,Europe,13134.571,2418.0,40.055,479.143,48732.0
2021-01-22,Italy,Europe,12775.857,2390.0,39.591,478.429,39651.0
2021-01-23,Italy,Europe,12350.286,2386.0,39.525,480.286,35831.0
2021-01-24,Italy,Europe,12219.429,2400.0,39.757,469.143,35317.0
2021-01-25,Italy,Europe,12181.429,2421.0,40.104,475.286,38883.0
2021-01-26,Italy,Europe,12194.0,2372.0,39.293,466.429,45636.0
2021-01-27,Italy,Europe,12425.857,2352.0,38.961,458.286,51312.0
2021-01-28,Italy,Europe,12469.429,2288.0,37.901,454.143,59551.0
2021-01-29,Italy,Europe,12459.429,2270.0,37.603,454.857,69796.0
2021-01-30,Italy,Europe,12371.143,2218.0,36.742,445.286,77141.0
2021-01-31,Italy,Europe,12317.0,2215.0,36.692,436.429,80851.0
2021-02-01,Italy,Europe,12226.429,2252.0,37.305,423.429,83223.0
2021-02-02,Italy,Europe,12093.143,2214.0,36.675,417.429,84331.0
2021-02-03,Italy,Europe,11806.143,2145.0,35.532,418.714,88480.0
2021-02-04,Italy,Europe,11705.571,2151.0,35.632,408.571,90584.0
2021-02-05,Italy,Europe,11798.429,2142.0,35.483,394.286,91879.0
2021-02-06,Italy,Europe,11902.143,2110.0,34.953,389.143,90106.0
2021-02-07,Italy,Europe,11958.0,2107.0,34.903,393.857,87593.0
2021-02-08,Italy,Europe,11964.286,2143.0,35.499,390.714,84879.0
2021-02-09,Italy,Europe,12101.571,2143.0,35.499,379.714,81830.0
2021-02-10,Italy,Europe,12068.0,2128.0,35.251,359.714,77979.0
2021-02-11,Italy,Europe,12279.571,2126.0,35.218,355.429,73173.0
2021-02-12,Italy,Europe,12233.857,2095.0,34.704,346.714,68360.0
2021-02-13,Italy,Europe,12245.857,2062.0,34.157,336.143,64726.0
2021-02-14,Italy,Europe,12163.0,2085.0,34.538,329.143,62956.0
2021-02-15,Italy,Europe,12073.714,2089.0,34.605,322.143,62352.0
2021-02-16,Italy,Europe,12038.857,2074.0,34.356,309.857,62954.0
2021-02-17,Italy,Europe,11913.0,2043.0,33.843,314.571,64012.0
2021-02-18,Italy,Europe,11715.571,2045.0,33.876,308.286,66198.0
2021-02-19,Italy,Europe,11940.857,2059.0,34.108,312.857,68929.0
2021-02-20,Italy,Europe,12139.571,2063.0,34.174,304.286,72595.0
2021-02-21,Italy,Europe,12481.0,2094.0,34.688,305.857,75628.0
2021-02-22,Italy,Europe,12805.714,2118.0,35.085,308.143,81798.0
2021-02-23,Italy,Europe,13224.429,2146.0,35.549,311.0,86872.0
2021-02-24,Italy,Europe,13843.857,2157.0,35.731,303.714,92872.0
2021-02-25,Italy,Europe,14717.571,2168.0,35.913,298.143,98353.0
2021-02-26,Italy,Europe,15434.429,2194.0,36.344,284.571,104862.0
2021-02-27,Italy,Europe,16004.143,2216.0,36.709,288.714,111797.0
2021-02-28,Italy,Europe,16574.143,2231.0,36.957,283.0,115686.0
2021-03-01,Italy,Europe,17072.571,2289.0,37.918,279.0,119967.0
2021-03-02,Italy,Europe,17610.286,2327.0,38.547,277.143,127896.0
2021-03-03,Italy,Europe,18244.286,2411.0,39.939,281.286,137219.0
2021-03-04,Italy,Europe,18669.143,2475.0,40.999,285.714,147195.0
2021-03-05,Italy,Europe,19172.286,2525.0,41.827,292.0,156865.0
2021-03-06,Italy,Europe,19848.143,2571.0,42.589,295.857,164225.0
2021-03-07,Italy,Europe,20317.286,2605.0,43.152,298.0,167763.0
2021-03-08,Italy,Europe,20428.143,2700.0,44.726,308.286,174344.0
2021-03-09,Italy,Europe,20808.429,2756.0,45.654,313.0,179141.0
2021-03-10,Italy,Europe,21013.429,2827.0,46.83,310.857,183225.0
2021-03-11,Italy,Europe,21414.0,2859.0,47.36,315.714,187012.0
2021-03-12,Italy,Europe,21811.143,2914.0,48.271,327.571,187927.0
2021-03-13,Italy,Europe,22153.714,2982.0,49.397,329.0,187782.0
2021-03-14,Italy,Europe,22236.571,3082.0,51.054,337.143,188189.0
2021-03-15,Italy,Europe,22432.286,3157.0,52.296,342.286,187276.0
2021-03-16,Italy,Europe,22525.286,3256.0,53.936,360.286,179388.0
2021-03-17,Italy,Europe,22634.571,3317.0,54.947,374.429,172197.0
2021-03-18,Italy,Europe,22527.714,3333.0,55.212,381.571,163465.0
2021-03-19,Italy,Europe,22373.0,3364.0,55.725,382.429,158244.0
2021-03-20,Italy,Europe,22070.429,3387.0,56.106,394.429,158069.0
2021-03-21,Italy,Europe,21890.571,3448.0,57.117,399.571,161595.0
2021-03-22,Italy,Europe,23211.857,3510.0,58.144,404.143,164582.0
2021-03-23,Italy,Europe,22978.0,3546.0,58.74,411.143,176910.0
2021-03-24,Italy,Europe,22721.714,3588.0,59.436,415.286,190071.0
2021-03-25,Italy,Europe,22547.429,3620.0,59.966,420.571,205451.0
2021-03-26,Italy,Europe,22314.429,3628.0,60.099,430.714,219184.0
2021-03-27,Italy,Europe,22303.143,3635.0,60.215,427.714,228490.0
2021-03-28,Italy,Europe,22240.143,3679.0,60.943,427.286,233202.0
2021-03-29,Italy,Europe,20582.857,3721.0,61.639,431.714,240022.0
2021-03-30,Italy,Europe,20199.429,3716.0,61.556,428.571,246284.0
2021-03-31,Italy,Europe,20576.714,3710.0,61.457,429.571,253321.0
2021-04-01,Italy,Europe,20362.857,3681.0,60.977,435.429,255769.0
2021-04-02,Italy,Europe,20054.429,3704.0,61.358,438.857,257348.0
2021-04-03,Italy,Europe,19684.857,3714.0,61.523,438.286,255848.0
2021-04-04,Italy,Europe,19458.143,3703.0,61.341,442.429,246215.0
2021-04-05,Italy,Europe,19141.0,3737.0,61.904,425.143,235805.0
2021-04-06,Italy,Europe,17956.429,3743.0,62.004,409.714,238123.0
2021-04-07,Italy,Europe,16499.143,3683.0,61.01,432.571,242088.0
2021-04-08,Italy,Europe,15788.429,3663.0,60.678,430.571,249409.0
2021-04-09,Italy,Europe,15360.857,3603.0,59.684,464.429,257016.0
2021-04-10,Italy,Europe,14832.857,3588.0,59.436,459.857,270010.0
2021-04-11,Italy,Europe,14507.143,3585.0,59.386,460.571,285181.0
2021-04-12,Italy,Europe,14378.571,3593.0,59.519,469.429,299008.0
2021-04-13,Italy,Europe,15189.429,3526.0,58.409,477.286,299498.0
2021-04-14,Italy,Europe,15542.857,3490.0,57.813,454.714,297679.0
2021-04-15,Italy,Europe,15507.714,3417.0,56.603,439.429,299541.0
2021-04-16,Italy,Europe,15079.0,3366.0,55.759,398.143,305926.0
2021-04-17,Italy,Europe,14766.571,3340.0,55.328,393.286,311493.0
2021-04-18,Italy,Europe,14331.0,3311.0,54.847,381.857,317221.0
2021-04-19,Italy,Europe,14200.0,3244.0,53.738,375.857,323468.0
2021-04-20,Italy,Europe,14004.286,3151.0,52.197,363.571,329813.0
2021-04-21,Italy,Europe,13672.286,3076.0,50.955,348.571,337242.0
2021-04-22,Italy,Europe,13541.286,3021.0,50.044,345.714,344036.0
2021-04-23,Italy,Europe,13374.857,2979.0,49.348,333.286,347650.0
2021-04-24,Italy,Europe,13153.429,2894.0,47.94,335.0,351529.0
2021-04-25,Italy,Europe,13220.429,2862.0,47.41,330.143,355186.0
2021-04-26,Italy,Europe,13160.0,2849.0,47.194,328.0,359998.0
2021-04-27,Italy,Europe,12921.286,2748.0,45.521,325.571,365690.0
2021-04-28,Italy,Europe,12856.429,2711.0,44.908,322.714,370835.0
2021-04-29,Italy,Europe,12609.0,2640.0,43.732,312.429,389528.0
2021-04-30,Italy,Europe,12421.429,2583.0,42.788,301.143,407140.0
2021-05-01,Italy,Europe,12300.0,2522.0,41.777,287.429,413739.0
2021-05-02,Italy,Europe,11726.857,2524.0,41.811,277.0,428401.0
2021-05-03,Italy,Europe,11370.571,2490.0,41.247,270.571,438164.0
2021-05-04,Italy,Europe,11187.0,2423.0,40.138,260.857,449446.0
2021-05-05,Italy,Europe,10786.571,2368.0,39.226,249.857,460410.0
2021-05-06,Italy,Europe,10427.143,2308.0,38.233,245.571,459121.0
2021-05-07,Italy,Europe,10013.429,2253.0,37.321,237.571,461462.0
2021-05-08,Italy,Europe,9614.857,2211.0,36.626,237.286,472943.0
2021-05-09,Italy,Europe,9492.571,2192.0,36.311,236.571,474849.0
2021-05-10,Italy,Europe,9368.429,2158.0,35.748,228.286,478906.0
2021-05-11,Italy,Europe,9058.429,2056.0,34.058,220.571,479628.0
2021-05-12,Italy,Europe,8668.286,1992.0,32.998,219.857,479476.0
2021-05-13,Italy,Europe,8137.429,1893.0,31.358,211.714,480630.0
2021-05-14,Italy,Europe,7710.714,1860.0,30.811,208.143,482036.0
2021-05-15,Italy,Europe,7207.571,1805.0,29.9,195.571,486524.0
2021-05-16,Italy,Europe,6844.571,1779.0,29.47,189.0,490307.0
2021-05-17,Italy,Europe,6612.714,1754.0,29.055,180.714,494012.0
2021-05-18,Italy,Europe,6256.429,1689.0,27.979,173.571,495730.0
2021-05-19,Italy,Europe,5921.0,1643.0,27.217,157.429,496072.0
2021-05-20,Italy,Europe,5585.857,1544.0,25.577,152.143,499596.0
2021-05-21,Italy,Europe,5250.571,1469.0,24.334,157.286,501979.0
2021-05-22,Italy,Europe,4973.714,1430.0,23.688,155.714,498759.0
2021-05-23,Italy,Europe,4723.0,1410.0,23.357,152.714,498400.0
2021-05-24,Italy,Europe,4585.143,1382.0,22.893,148.429,497990.0
2021-05-25,Italy,Europe,4409.571,1323.0,21.916,143.429,499404.0
2021-05-26,Italy,Europe,4186.0,1278.0,21.17,139.429,505164.0
2021-05-27,Italy,Europe,3958.429,1206.0,19.978,140.429,510361.0
2021-05-28,Italy,Europe,3747.286,1142.0,18.917,127.286,513602.0
2021-05-29,Italy,Europe,3552.143,1095.0,18.139,121.286,513869.0
2021-05-30,Italy,Europe,3402.857,1061.0,17.576,117.286,513083.0
2021-05-31,Italy,Europe,3307.0,1033.0,17.112,113.286,515254.0
2021-06-01,Italy,Europe,3201.714,989.0,16.383,102.857,513741.0
2021-06-02,Italy,Europe,3053.286,933.0,15.455,94.429,497168.0
2021-06-03,Italy,Europe,2741.857,892.0,14.776,78.429,498178.0
2021-06-04,Italy,Europe,2573.143,836.0,13.849,70.857,503628.0
2021-06-05,Italy,Europe,2442.571,788.0,13.053,67.143,517043.0
2021-06-06,Italy,Europe,2346.429,774.0,12.821,68.143,532787.0
2021-06-07,Italy,Europe,2268.143,759.0,12.573,65.714,545847.0
2021-06-08,Italy,Europe,2184.0,688.0,11.397,67.0,562018.0
2021-06-09,Italy,Europe,2084.286,661.0,10.95,69.143,588079.0
2021-06-10,Italy,Europe,2100.714,626.0,10.37,73.286,593229.0
2021-06-11,Italy,Europe,2005.857,597.0,9.889,72.714,591768.0
2021-06-12,Italy,Europe,1904.143,574.0,9.508,72.0,584334.0
2021-06-13,Italy,Europe,1777.714,565.0,9.359,68.429,573398.0
2021-06-14,Italy,Europe,1725.857,536.0,8.879,64.286,568002.0
2021-06-15,Italy,Europe,1634.286,504.0,8.349,58.714,561417.0
2021-06-16,Italy,Europe,1520.286,471.0,7.802,55.143,556190.0
2021-06-17,Italy,Europe,1412.429,444.0,7.355,47.857,552041.0
2021-06-18,Italy,Europe,1306.0,416.0,6.891,43.0,550110.0
2021-06-19,Italy,Europe,1230.429,394.0,6.527,39.571,549057.0
2021-06-20,Italy,Europe,1157.714,389.0,6.444,38.286,549359.0
2021-06-21,Italy,Europe,1097.286,385.0,6.378,36.143,552953.0
2021-06-22,Italy,Europe,1037.429,362.0,5.997,31.571,557977.0
2021-06-23,Italy,Europe,1000.286,344.0,5.698,28.429,559469.0
2021-06-24,Italy,Europe,849.286,328.0,5.433,24.571,560478.0
2021-06-25,Italy,Europe,792.714,306.0,5.069,27.571,561601.0
2021-06-26,Italy,Europe,742.0,298.0,4.936,29.286,560992.0
2021-06-27,Italy,Europe,727.571,294.0,4.87,28.857,560071.0
2021-06-28,Italy,Europe,713.714,289.0,4.787,29.857,560182.0
2021-06-29,Italy,Europe,691.286,270.0,4.473,31.429,559024.0
2021-06-30,Italy,Europe,639.286,247.0,4.092,30.571,559767.0
2021-07-01,Italy,Europe,726.857,229.0,3.793,32.143,553656.0
2021-07-02,Italy,Europe,733.0,213.0,3.528,28.143,544829.0
2021-07-03,Italy,Europe,746.0,204.0,3.379,25.571,540853.0
2021-07-04,Italy,Europe,749.714,197.0,3.263,25.286,538433.0
2021-07-05,Italy,Europe,763.0,191.0,3.164,25.714,535743.0
2021-07-06,Italy,Europe,795.857,187.0,3.098,23.143,532149.0
2021-07-07,Italy,Europe,829.286,180.0,2.982,21.714,528548.0
2021-07-08,Italy,Europe,902.429,180.0,2.982,20.571,530926.0
2021-07-09,Italy,Europe,987.0,169.0,2.8,20.143,537099.0
2021-07-10,Italy,Europe,1053.429,161.0,2.667,18.714,543108.0
2021-07-11,Italy,Europe,1137.0,161.0,2.667,18.0,542633.0
2021-07-12,Italy,Europe,1195.143,158.0,2.617,15.429,546401.0
2021-07-13,Italy,Europe,1284.143,157.0,2.601,14.857,551144.0
2021-07-14,Italy,Europe,1447.429,151.0,2.501,16.143,553837.0
2021-07-15,Italy,Europe,1602.0,153.0,2.534,15.571,557872.0
2021-07-16,Italy,Europe,1817.571,161.0,2.667,13.571,557473.0
2021-07-17,Italy,Europe,2063.857,162.0,2.684,13.714,553019.0
2021-07-18,Italy,Europe,2311.714,156.0,2.584,13.143,557830.0
2021-07-19,Italy,Europe,2480.714,162.0,2.684,12.286,558870.0
2021-07-20,Italy,Europe,2770.0,165.0,2.733,10.857,558240.0
2021-07-21,Italy,Europe,3070.143,158.0,2.617,10.571,560649.0
2021-07-22,Italy,Europe,3439.143,158.0,2.617,11.429,559610.0
2021-07-23,Italy,Europe,3760.143,155.0,2.568,12.286,558382.0
2021-07-24,Italy,Europe,4048.714,172.0,2.849,11.143,552225.0
2021-07-25,Italy,Europe,4279.571,178.0,2.949,11.714,540575.0
2021-07-26,Italy,Europe,4428.857,182.0,3.015,13.857,539224.0
2021-07-27,Italy,Europe,4566.143,189.0,3.131,15.857,540076.0
2021-07-28,Italy,Europe,4771.714,183.0,3.031,15.0,533628.0
2021-07-29,Italy,Europe,4930.429,194.0,3.214,15.571,524016.0
2021-07-30,Italy,Europe,5140.571,201.0,3.33,15.714,513758.0
2021-07-31,Italy,Europe,5336.429,214.0,3.545,17.286,504800.0
2021-08-01,Italy,Europe,5419.0,230.0,3.81,17.0,495162.0
2021-08-02,Italy,Europe,5429.0,249.0,4.125,16.714,482633.0
2021-08-03,Italy,Europe,5475.429,258.0,4.274,17.143,467665.0
2021-08-04,Italy,Europe,5603.571,260.0,4.307,18.0,458895.0
2021-08-05,Italy,Europe,5754.571,268.0,4.439,19.143,447747.0
2021-08-06,Italy,Europe,5752.571,277.0,4.589,20.0,436859.0
2021-08-07,Italy,Europe,5808.0,288.0,4.771,20.857,424379.0
2021-08-08,Italy,Europe,5867.0,299.0,4.953,21.714,419143.0
2021-08-09,Italy,Europe,6012.0,323.0,5.351,22.0,409109.0
2021-08-10,Italy,Europe,6123.857,322.0,5.334,22.571,396068.0
2021-08-11,Italy,Europe,6171.143,337.0,5.582,24.0,379018.0
2021-08-12,Italy,Europe,6177.286,352.0,5.831,24.429,361406.0
2021-08-13,Italy,Europe,6291.429,369.0,6.113,27.429,340930.0
2021-08-14,Italy,Europe,6332.0,372.0,6.162,29.143,309958.0
2021-08-15,Italy,Europe,6321.714,384.0,6.361,30.286,280406.0
2021-08-16,Italy,Europe,6245.857,404.0,6.692,30.571,255736.0
2021-08-17,Italy,Europe,6195.0,423.0,7.007,33.857,237651.0
2021-08-18,Italy,Europe,6229.0,442.0,7.322,39.286,223477.0
2021-08-19,Italy,Europe,6225.143,460.0,7.62,42.857,209680.0
2021-08-20,Italy,Europe,6199.714,455.0,7.537,43.429,200350.0
2021-08-21,Italy,Europe,6240.429,466.0,7.719,45.0,204312.0
2021-08-22,Italy,Europe,6277.714,472.0,7.819,45.571,212951.0
2021-08-23,Italy,Europe,6348.714,485.0,8.034,48.429,223781.0
2021-08-24,Italy,Europe,6464.429,504.0,8.349,49.286,228051.0
2021-08-25,Italy,Europe,6518.714,499.0,8.266,47.857,233114.0
2021-08-26,Italy,Europe,6515.143,503.0,8.332,46.143,238785.0
2021-08-27,Italy,Europe,6601.286,511.0,8.465,45.571,247254.0
2021-08-28,Italy,Europe,6514.429,511.0,8.465,46.857,257388.0
2021-08-29,Italy,Europe,6519.0,525.0,8.697,48.857,264223.0
2021-08-30,Italy,Europe,6531.429,548.0,9.078,50.143,269902.0
2021-08-31,Italy,Europe,6447.714,544.0,9.011,52.286,276051.0
2021-09-01,Italy,Europe,6298.714,540.0,8.945,53.714,278762.0
2021-09-02,Italy,Europe,6232.857,555.0,9.194,56.429,281121.0
2021-09-03,Italy,Europe,6076.571,556.0,9.21,58.286,281883.0
2021-09-04,Italy,Europe,5976.286,569.0,9.426,58.571,280961.0
2021-09-05,Italy,Europe,5884.857,572.0,9.475,60.286,278400.0
2021-09-06,Italy,Europe,5755.429,570.0,9.442,60.143,269758.0
2021-09-07,Italy,Europe,5644.429,563.0,9.326,59.571,263859.0
2021-09-08,Italy,Europe,5562.286,564.0,9.343,59.571,257778.0
2021-09-09,Italy,Europe,5385.714,558.0,9.243,59.143,254882.0
2021-09-10,Italy,Europe,5226.857,548.0,9.078,59.714,251692.0
2021-09-11,Italy,Europe,5089.0,547.0,9.061,59.857,249443.0
2021-09-12,Italy,Europe,4996.143,559.0,9.26,57.714,247872.0
2021-09-13,Italy,Europe,4916.857,563.0,9.326,55.429,243087.0
2021-09-14,Italy,Europe,4816.0,554.0,9.177,55.571,236892.0
2021-09-15,Italy,Europe,4659.571,540.0,8.945,56.143,230047.0
2021-09-16,Italy,Europe,4602.0,531.0,8.796,57.286,221162.0
2021-09-17,Italy,Europe,4448.714,525.0,8.697,57.857,213265.0
2021-09-18,Italy,Europe,4360.857,519.0,8.597,57.0,213530.0
2021-09-19,Italy,Europe,4242.571,530.0,8.78,55.857,213333.0
2021-09-20,Italy,Europe,4187.286,523.0,8.664,57.0,214774.0
2021-09-21,Italy,Europe,4096.571,516.0,8.548,56.286,217140.0
2021-09-22,Italy,Europe,3973.286,513.0,8.498,55.429,221158.0
